75,Ramen Noodle Soup,0.39,img/831_hopscotch_queen_7277f546-f940-4b12-988c-02b5e721b42a.png,images/food_icons_v3/noodles.svg
76,Tortillas,0.2,img/4268_erin_m_132fcdda-992d-41e0-a08a-fd5d8ccc7264.png,images/food_icons_v3/bread.svg
77,Sesame Seeds,0.77,img/2618_scotjohns_bff84858-a1f9-4f4d-b018-ca5d14b28365.png,images/food_icons_v3/hazelnut.svg
79,"Pork Loin (Country-Style Ribs, Lean Only)",2,missing_thumbnail1.svg,missing_thumbnail1.svg
80,Molasses,0.07,img/4624_scotjohns_f049e720-69c7-43ca-bfc3-12c2ee9063f7.png,images/food_icons_v3/ice_cream.svg
81,Unsweetened Cocoa Powder,0.07,img/136121_kateemily914_928b7d78-2783-49a5-bc21-f11c40726d41.jpg,images/food_icons_v3/hazelnut.svg
82,White Chocolate,1.22,img/4468_WendyKearns_79cb2c63-cd9b-4e25-a2b4-aa8ef5985692.jpg,images/food_icons_v3/ice_cream.svg
83,Buckwheat Flour,0.17,img/4779_AndyG13_9d853e7e-edc0-49f2-9a19-2f92fabcad50.png,images/food_icons_v3/flour.svg
87,Lentil Soup,0.95,images/food_icons_v3/noodles.svg,images/food_icons_v3/noodles.svg
88,"Olives, Kalamata",0.22,img/139301_EvangeliaK_e393bfaf-a2d5-4095-b353-297b5123dac0.png,images/food_icons_v3/apple.svg
89,Honey Nut Chex,0.17,images/food_icons_v3/porridge.svg,images/food_icons_v3/porridge.svg
90,Creamy Peanut Butter,0.16,img/104632_BlueMoonDawn_8b1e15be-589a-473b-87de-8f23ad263066.png,images/food_icons_v3/peanut.svg
91,Almond Flour,0.26,img/137061_hopscotch_queen_ce5e7352-15e8-41df-b024-9c5315329d89.png,images/food_icons_v3/flour.svg
92,Reese'S Peanut Butter Cups,0.34,img/4523_erin_m_c632afb1-f704-43c0-9b1e-ed68f8f4df62.png,images/food_icons_v3/ice_cream.svg
93,Squash,1.32,img/2188_KirinPax_bb86eb8d-eeee-451d-a477-24854a50eb78.png,images/food_icons_v3/carrot.svg
94,Baby Carrots,0.77,img/2569_erin_m_d27db77d-6d9e-4edb-af7f-120a5eb03761.png,images/food_icons_v3/carrot.svg
95,Hamburger Or Hotdog Rolls,0.17,img/4255_simmyras_929003f0-fadd-45ee-82a9-690e1b760073.png,images/food_icons_v3/bread.svg
96,"Chicken, Meat And Skin",4.08,img/395_ldementhon_471464da-daad-4a92-8b5d-7e9a6de898a8.png,images/food_icons_v3/chicken.svg
97,Kohlrabi,0.88,img/2003_etedge_73c97a6d-27c1-4602-974a-82d96fc8520d.png,images/food_icons_v3/carrot.svg
100,Apple Fruit Butters,0.09,images/food_icons_v3/ice_cream.svg,images/food_icons_v3/ice_cream.svg
101,Greek Nonfat Yogurt Vanilla,0.75,img/101811_aencinas_d6113fa3-0244-4159-ba08-25be8315c529.png,images/food_icons_v3/milk_bottle.svg
102,"Figs, Dried",0.66,img/1383_scotjohns_5f07336a-4717-4d75-b655-dea7128afad4.png,images/food_icons_v3/apple.svg
103,Thyme,0.05,img/223_erin_m_060d9334-c6c3-484b-bf1c-a63c0da44c6d.png,images/food_icons_v3/pepper_shaker.svg
105,Udi'S White Bread,0.3,missing_thumbnail1.svg,missing_thumbnail1.svg
107,Cassava,3.85,images/food_icons_v3/carrot.svg,images/food_icons_v3/carrot.svg
109,Parsnips,0.26,img/2058_hopscotch_queen_86803f38-5577-4b16-8659-46d27691347a.png,images/food_icons_v3/carrot.svg
110,Smart Balance Regular Buttery Spread With Flax Oil,0.03,img/368_DRW1911_04e31b37-0f26-4fe9-b1aa-26dc27329a63.png,images/food_icons_v3/bottle.svg
113,White Bread,0.14,img/4021_erin_m_1601bcd5-fc64-4273-a2ba-6cce8f3247bb.png,images/food_icons_v3/bread.svg
115,Ginger Ale,1.05,img/5831_simmyras_776c7622-4e11-4005-b8ee-df70044eed0b.png,images/food_icons_v3/drink.svg
116,Carrots,0.23,img/1914_Lelllah_10869f29-9fd6-4e2f-817a-195c3126ec10.jpg,images/food_icons_v3/carrot.svg
117,Margarine,0.04,images/food_icons_v3/bottle.svg,images/food_icons_v3/bottle.svg
119,Ground Turkey,0.14,img/581_Hugo4488_68a337ef-0d9f-472e-880c-bd6581349e2b.png,images/food_icons_v3/chicken.svg
121,Milk Chocolate,0.15,img/4498_Phil_C_A_1952_7343414c-05b9-4d9a-8ae0-25a986d25fe7.jpeg,images/food_icons_v3/ice_cream.svg
123,Sun-Dried Tomatoes,0.16,img/2564_scotjohns_a15b21d3-1d3a-4734-b584-31907480017e.png,images/food_icons_v3/tomato.svg
125,"Sour Cherries, Frozen",0.63,img/1359_CristinaLiliac_a1942387-669a-4217-9ac2-2ac2ba85fcd2.jpg,images/food_icons_v3/apple.svg
126,Liquid Aminos,0.1,img/5824_scotjohns_717b2822-e0b8-4fa1-a806-041d1d9fb9e4.png,images/food_icons_v3/soy.svg
128,Tomato Juice,0.23,img/2500_ldementhon_86f2f969-e51f-4f08-9f2d-5f121b064e70.png,images/food_icons_v3/tomato.svg
130,Yam,1.69,img/2268_hopscotch_queen_0ed73dff-26df-4f1e-8c64-d996dc4f97e5.png,images/food_icons_v3/carrot.svg
131,Sliced Ham,0.15,img/904_Hugo4488_2dc73113-888e-42b8-862b-74dfedb764c3.png,images/food_icons_v3/sausage.svg
132,Kale,0.24,img/1995_erin_m_2b10b0b8-09b6-4327-bc5a-b439a23130a4.png,images/food_icons_v3/carrot.svg
133,Caramels,0.42,images/food_icons_v3/ice_cream.svg,images/food_icons_v3/ice_cream.svg
136,Corn Syrups,0.05,img/4651_simmyras_2be6ae26-9ff9-4b2f-ad7c-38dc75a630ed.png,images/food_icons_v3/honey.svg
138,Silk Vanilla,1.38,img/3673_maryanneofosu_bb064080-c811-45ee-8922-b0519343ca3c.png,images/food_icons_v3/soy.svg
140,Grillers Vegan,0.05,images/food_icons_v3/soy.svg,images/food_icons_v3/soy.svg
141,"Turkey, Dark Meat",5.58,images/food_icons_v3/chicken.svg,images/food_icons_v3/chicken.svg
142,Cream Of Mushroom Soup,0.15,img/669_simmyras_5c0d127b-385f-49f8-9ba5-9a419b888342.png,images/food_icons_v3/noodles.svg
144,Banana,0.18,img/1337_SunTzu_ff8b946c-37aa-411e-8740-9d87490bbabf.png,images/food_icons_v3/apple.svg
147,Vanilla Yogurt,0.62,img/99_vallincia_52f24f61-c826-410a-b783-f839c6c389e1.png,images/food_icons_v3/milk_bottle.svg
148,Chicken Stock (Canned),0.75,missing_thumbnail1.svg,missing_thumbnail1.svg
150,T-Bone Steak,0.35,img/5346_erin_m_f447f79b-28a7-4177-94fb-1796748c98ec.png,images/food_icons_v3/steak.svg
151,Pickles,0.38,img/2548_erin_m_28a84de3-16c1-43dc-bb96-948880c5ba61.png,images/food_icons_v3/carrot.svg
153,Beef Short Loin,0.35,img/2985_simmyras_92a5a14c-cd1e-4a8a-926f-e684c9d5ff49.png,images/food_icons_v3/steak.svg
157,Kellogg'S Honey Smacks,0.27,images/food_icons_v3/porridge.svg,images/food_icons_v3/porridge.svg
158,Chicken Stock,0.28,img/742_simmyras_d9d429d4-ce6a-4491-85bc-9299bf606f2e.png,images/food_icons_v3/noodles.svg
159,Ground Chicken,0.15,img/601_simmyras_276db4db-5f0f-4ea6-aa1a-327f272c09b8.png,images/food_icons_v3/chicken.svg
161,Pb2 Powdered Peanut Butter (Original),8.89,img/552523_lpetruccelli_c3529daa-5204-433a-8406-9e6033d0137b.png,images/food_icons_v3/peanut.svg
162,Salt,0.1,img/221_ldementhon_f6cf3157-e6a4-49a4-97b7-40c5bc5b1403.jpg,images/food_icons_v3/salt.svg
163,Ground Pork,0.14,img/1786_simmyras_274c1827-cf2b-4841-815f-b2d76307d396.png,images/food_icons_v3/sausage.svg
164,Pork Tenderloin,0.2,img/1785_jeckert1_b8638704-78d7-48bf-b788-314b4a169dab.jpg,images/food_icons_v3/sausage.svg
166,Manitoba Hemp Protein Powder,15,images/food_icons_v3/hazelnut.svg,images/food_icons_v3/hazelnut.svg
168,Fruit Cocktail,0.46,img/1385_monicachdz_773e0a81-731d-4bfa-97d0-f397c7547ce3.png,images/food_icons_v3/apple.svg
169,Whey Protein Powder,0.53,img/5809_josiejdpt_07915437-cdcf-44c6-a927-95f88d5a6a52.jpg,images/food_icons_v3/milk_bottle.svg
171,Egg White,0.15,img/104_ldementhon_c4a1f6c1-fd55-4433-a3d1-9f2f927c2426.png,images/food_icons_v3/egg.svg
120,Traditional Seitan,0,missing_thumbnail1.svg,missing_thumbnail1.svg
172,Cranberry Sauce,1.07,img/1370_simmyras_6d885e82-9989-47ef-be9d-2b2f3d22d2a3.png,images/food_icons_v3/apple.svg
173,Onions,0.51,img/2054_SunTzu_182a9412-b128-4614-bfc5-e3c7c1f26e90.png,images/food_icons_v3/carrot.svg
174,Powdered Sugars,1.71,img/4645_simmyras_ca98a731-7459-4a8a-bd7d-b46796a562c4.png,images/food_icons_v3/sugar.svg
175,Vegetable Broth,0.13,img/5819_GOT_2B_GREAT_0dea0c7d-a362-485d-8d8b-ae571bff2f04.png,images/food_icons_v3/carrot.svg
176,Naturals Organic Freeze-Dried Goji Berry Powder,1,missing_thumbnail1.svg,missing_thumbnail1.svg
177,Beef Tenderloin,0.35,images/food_icons_v3/steak.svg,images/food_icons_v3/steak.svg
178,Baking Soda,0.02,img/4275_simmyras_9627589c-c28d-47da-9b82-cd6779a781dd.png,images/food_icons_v3/bread.svg
180,Tortellini,0.33,img/5286_brittbae93_2f9c645e-9139-4ab5-8bf3-1f08980b834e.png,images/food_icons_v3/bento.svg
182,Brooklyn Brewery Brown Ale,1.99,missing_thumbnail1.svg,missing_thumbnail1.svg
184,Chili Sauce,1.14,img/857_SigmaZetha_04d95cad-e317-44ab-b3fb-78c170cd8478.png,images/food_icons_v3/noodles.svg
185,Enchilada Sauce,0.29,images/food_icons_v3/noodles.svg,images/food_icons_v3/noodles.svg
187,Sweet Cherries,0.65,img/1360_scotjohns_d9cc862a-f2f0-4197-810d-ef77e4167d8c.png,images/food_icons_v3/apple.svg
188,Pancetta,0.62,img/129900_simmyras_9994a952-bb37-45a1-b054-0ec60144a59a.png,images/food_icons_v3/sausage.svg
189,Nonfat Greek Yogurt,2.06,img/5811_basic_bob_b4d4f8c2-9f40-420d-bc0f-9fd7dea72765.png,images/food_icons_v3/milk_bottle.svg
190,Soy Flour,1.96,images/food_icons_v3/soy.svg,images/food_icons_v3/soy.svg
191,Peppercorn,0.05,img/5818_erin_m_57526fdb-e31f-4958-a4dd-35e21b7d8ef5.png,images/food_icons_v3/pepper_shaker.svg
194,Italian Sausage,0.53,img/912_erin_m_d1b9ba8f-1011-4d9d-aaaf-225b3a529e17.png,images/food_icons_v3/sausage.svg
196,Mustard Seed,0.16,img/199_jma92114_50008321-d6e1-43f9-8476-0b6e804b5425.jpg,images/food_icons_v3/pepper_shaker.svg
197,Beef Plate,0.42,img/3042_simmyras_81da1cd4-645e-4928-9b87-8cfb57e944cf.png,images/food_icons_v3/steak.svg
199,Chives,0.01,img/1937_erin_m_af495c41-5bd7-42d7-a658-5393934513cb.png,images/food_icons_v3/carrot.svg
200,"Pork Loin, Center Rib (Chops)",0.59,images/food_icons_v3/sausage.svg,images/food_icons_v3/sausage.svg
201,Whipped Cream,0.29,img/53_simmyras_72a2596e-4e83-4480-ade4-4478a8fe194e.png,images/food_icons_v3/milk_bottle.svg
202,Coconut Sugar,0.03,img/137217_avecjoie_2a57fa17-bc0e-4cff-a899-22b2c1a65f6a.png,images/food_icons_v3/bread.svg
204,Fenugreek Seed,0.04,img/194_Zadine_db819ef4-e411-46ee-b1df-8c8342363875.jpeg,images/food_icons_v3/pepper_shaker.svg
206,Whole-Wheat Bread,0.12,img/4025_erin_m_a7dde43d-5764-4eca-aaab-6446ec28f15e.png,images/food_icons_v3/bread.svg
208,Gnocchi,0.94,img/148335_Shamarie84_e14b7bac-092f-44f8-9f40-f5563b1984ea.jpeg,images/food_icons_v3/spaghetti.svg
209,Cowpeas,0.63,img/3562_CarbsFarmer_fd43bb29-1a87-41cb-a071-51a4c1de1cf2.png,images/food_icons_v3/soy.svg
210,Pork Spareribs,10.14,images/food_icons_v3/sausage.svg,images/food_icons_v3/sausage.svg
211,Sliced Cheese,0.15,img/87163_Shamarie84_f7a64374-e403-486a-8642-4673763aa200.jpeg,images/food_icons_v3/cheese.svg
213,Italian Bread,0.07,img/3994_simmyras_b89b4731-c2be-4e6f-9dd5-9c5fd4c2bddf.png,images/food_icons_v3/bread.svg
214,Barley,0.63,img/4774_kelshid_f173768e-334e-4759-b231-e52b9b56e635.png,images/food_icons_v3/spaghetti.svg
215,Grapeseed Oil,0.18,img/299_pier710_73422b8e-52ca-4b0e-aad6-9b7cb4a44441.png,images/food_icons_v3/bottle.svg
216,Cream Of Celery Soup,0.4,img/642_IS218315_2026eb6e-00e4-4451-b379-bf45c56dfc73.png,images/food_icons_v3/noodles.svg
217,Kellogg'S Rice Krispies,0.2,img/1040_shannonwells81_c57f3a1c-3bd5-4113-8c92-040554c078c6.jpg,images/food_icons_v3/porridge.svg
219,Sour Cream,0.73,img/54_erin_m_044fe97f-90c7-4dfb-aaf0-0692a73e6292.png,images/food_icons_v3/milk_bottle.svg
222,Oyster Sauce,0.08,img/745_simmyras_78296b2d-ba81-40ab-9642-cf2fa8aa5cbe.png,images/food_icons_v3/noodles.svg
225,Angelfood Cake,0.05,images/food_icons_v3/bread.svg,images/food_icons_v3/bread.svg
226,Crispy Corn Puffs Cereal,0.54,images/food_icons_v3/porridge.svg,images/food_icons_v3/porridge.svg
227,Premium Chunk Chicken Breast,0.18,img/151839_Chris6Weigand_04ca4781-407f-49e9-ac42-a5698249a26f.png,images/food_icons_v3/chicken.svg
228,Artichokes,1.11,img/1834_EddySail_a49db0f7-d1e0-4912-b589-add38ed24632.png,images/food_icons_v3/carrot.svg
229,Cheese Crackers,0.04,images/food_icons_v3/bread.svg,images/food_icons_v3/bread.svg
231,Coriander Leaf,0.01,img/187_simmyras_b28b0558-0400-4f12-8c82-80e50eefe899.png,images/food_icons_v3/pepper_shaker.svg
232,Baking Chocolate,0.04,img/4461_simmyras_bf301f53-97fe-4e29-b38a-3a9d2c683522.png,images/food_icons_v3/ice_cream.svg
461,Tomato Soup,0.34,images/food_icons_v3/noodles.svg,images/food_icons_v3/noodles.svg
233,Spices Cajun Seasoning,0.02,img/128099_simmyras_6d9fc29f-e3f6-44cf-a1b0-394035c65c6b.png,images/food_icons_v3/pepper_shaker.svg
235,Lima Beans,0.35,images/food_icons_v3/carrot.svg,images/food_icons_v3/carrot.svg
236,Kefir - Blueberry,4.99,missing_thumbnail1.svg,missing_thumbnail1.svg
237,Chocolate Syrup,0.03,img/3114_erin_m_22aaffa6-6f70-4252-b31c-74c3008d18cc.png,images/food_icons_v3/drink.svg
238,Pepper Or Hot Sauce,0.04,img/739_erin_m_e844179c-850e-400f-aa0a-d1ff484ac0b5.png,images/food_icons_v3/noodles.svg
240,Chervil,0.06,img/183_IS218315_d09473fa-caab-4fa9-aab4-0d61bc68fe6a.png,images/food_icons_v3/pepper_shaker.svg
241,Ginger Root,0,img/1981_erin_m_3b7995fa-25a6-475f-8cd6-77872cc80b22.png,images/food_icons_v3/carrot.svg
244,Honey Granola,0.4,img/1033_stevinmarsh_5bf181c5-6e5f-4544-8660-373ff686c1ba.png,images/food_icons_v3/porridge.svg
245,Beef Broth Soup,1.1,images/food_icons_v3/noodles.svg,images/food_icons_v3/noodles.svg
247,Natural Granola With Raisins,0.17,img/1118_erin_m_ebd4fd56-7991-483d-85ce-dfc851a3231f.png,images/food_icons_v3/porridge.svg
252,Rhubarb,0.29,img/1550_Tornerose_96e6e483-bd19-431c-8150-dec0be327fec.png,images/food_icons_v3/apple.svg
253,Fish Broth,1.89,images/food_icons_v3/noodles.svg,images/food_icons_v3/noodles.svg
254,Worcestershire Sauce,0.07,img/866_duqtape_5a601608-1289-4e91-a813-94dc9b5e1209.png,images/food_icons_v3/noodles.svg
255,Radishes,0.01,img/2150_erin_m_933a2dbf-49d9-4e58-ac47-629c2d0b018e.png,images/food_icons_v3/carrot.svg
256,Mixed Vegetables,0.47,img/2256_hopscotch_queen_5f3f6d99-d883-4a75-88e0-74cbc6eb3323.png,images/food_icons_v3/carrot.svg
258,Greek Seasoning,0.01,missing_thumbnail1.svg,missing_thumbnail1.svg
259,Turkey Breast Meat,0.17,img/946_mindis_b28e202a-ed3c-42f4-81e7-e9fe94de5251.png,images/food_icons_v3/sausage.svg
260,Fontina Cheese,0.4,img/20_hopscotch_queen_dc1bc26e-4cbb-47dd-a0b0-fcccc22ef622.png,images/food_icons_v3/cheese.svg
261,Olive Oil,0.21,img/266_erin_m_4ba6ff1c-ff73-4e96-a5b3-b844d24d3719.png,images/food_icons_v3/bottle.svg
263,Chicken Drumstick,0.43,img/455_simmyras_26e46f87-eada-4a50-9d41-d0348ac7e2a5.png,images/food_icons_v3/chicken.svg
265,Bay Leaf,0.01,img/179_duqtape_cbce8d15-c4e8-4c70-bc62-cc649b5d19c0.png,images/food_icons_v3/pepper_shaker.svg
266,Taco Shells,0.11,img/4264_erin_m_4c9fa49f-0f13-4f1a-93a5-116ec94968e9.png,images/food_icons_v3/bread.svg
269,Almond Oil,0.1,images/food_icons_v3/bottle.svg,images/food_icons_v3/bottle.svg
270,Pinto Beans,0.93,img/3542_cjlongworth_4633bd25-cb7a-45c7-b1e5-7c1956b51d9c.png,images/food_icons_v3/soy.svg
273,Fresh Cilantro,0,img/1945_erin_m_3a0f817c-0aca-46b2-9c9b-ab486d86bf03.png,images/food_icons_v3/carrot.svg
274,America'S Original Veggie Dog,0.18,img/5226_maryanneofosu_a5a335f7-337d-4b15-b7fc-69eb1df2350e.png,images/food_icons_v3/soy.svg
276,Plum Sauce,0.09,images/food_icons_v3/noodles.svg,images/food_icons_v3/noodles.svg
277,Apple Pie Fillings,0.1,images/food_icons_v3/ice_cream.svg,images/food_icons_v3/ice_cream.svg
280,Sesame Oil,0.24,img/268_erin_m_4f814c07-f4d3-4c91-a15f-cd7b73659049.png,images/food_icons_v3/bottle.svg
282,Lemonade,0,img/3155_simmyras_4679e755-77a0-486b-a465-fe35b1e0f780.png,images/food_icons_v3/drink.svg
283,Pineapple Juice,0.3,img/1520_ldementhon_e711ac03-4619-414a-b878-cd84d01ad027.png,images/food_icons_v3/apple.svg
284,Light Mayonnaise,0.03,img/367_erin_m_766d7b0e-2dae-4463-88e4-3738e2ce5195.png,images/food_icons_v3/bottle.svg
285,Swordfish,0.39,img/3363_pamela1848.675_e0c3cfaf-33b9-4120-909c-30a1eee649f2.jpg,images/food_icons_v3/fish.svg
286,Alaska King Crab,0.05,img/3388_JustinRowland_6088783a-e7f2-4673-8e6b-a0a6e3927210.png,images/food_icons_v3/crab.svg
287,Bulgur,0.19,img/4781_Deto_d0fe2ff7-2a52-46fa-afd6-850efdaa3627.png,images/food_icons_v3/spaghetti.svg
288,Taro Shoots,1.46,images/food_icons_v3/carrot.svg,images/food_icons_v3/carrot.svg
291,Cheese Soup,0.81,images/food_icons_v3/noodles.svg,images/food_icons_v3/noodles.svg
292,Caraway Seed,0,img/180_hopscotch_queen_36a05271-ff70-490c-a165-384b5e9fece6.png,images/food_icons_v3/pepper_shaker.svg
293,Lime Juice,1.41,img/1439_scotjohns_025a80bd-4751-4464-a326-8475746a4690.png,images/food_icons_v3/apple.svg
295,White Potatoes,1.06,img/2093_denists66_a5280180-ca69-4688-93bb-ea3492f609a2.png,images/food_icons_v3/carrot.svg
296,Pork Bratwurst,0.55,img/889_Zuzurillo_e8b8f8a5-f3e2-46a3-b4b7-5d327de58f48.png,images/food_icons_v3/sausage.svg
297,Matzo Crackers,0.11,images/food_icons_v3/bread.svg,images/food_icons_v3/bread.svg
298,Orange Zest,0.02,img/5829_erin_m_f2c62e31-0f10-4354-9527-62a541d4ef57.png,images/food_icons_v3/pepper_shaker.svg
299,Chestnuts,0.28,img/2644_TheKetogenicVegan_f5c30489-347f-4355-bbe0-f9c43cf453db.jpg,images/food_icons_v3/hazelnut.svg
302,"Egg, Fried",0.14,img/106_mezerotm_24941cd8-f634-41ab-b187-75e374f72016.png,images/food_icons_v3/egg.svg
642,Tuna Steak,6.99,missing_thumbnail1.svg,missing_thumbnail1.svg
305,Sweet Potato,0.52,img/2210_erin_m_8328acf3-cc64-4c5b-a3e6-bded2c43f7db.png,images/food_icons_v3/carrot.svg
